"selec","channel","start","end","sound.files","File.Offset..s.","bottom.freq","top.freq","selec.file","element_labels","old.selec","SNR","channel","check.res","duration","min.n.samples","sample.rate","channels","bits","sound.file.samples","song.lab","element","Species","Species_uscr","Clade","selection_type","Check.status","additional_info","song"
1709,1,9.63,9.78662069600012,"Caprimulgus-macrurus-35706.wav","",0.3286,2.1904,"","3a",NA,16.9228465091036,1,"OK",0.156620696000118,6906,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1710,1,10.254,10.431349905,"Caprimulgus-macrurus-35706.wav","",0.3651,2.5555,"","3a",NA,15.9668248423295,1,"OK",0.177349905000028,7821,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1711,1,10.868,11.0568661329999,"Caprimulgus-macrurus-35706.wav","",0.4381,2.592,"","3a",NA,17.2211047682592,1,"OK",0.18886613299992,8328,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1712,1,11.522,11.685530432,"Caprimulgus-macrurus-35706.wav","",0.2921,2.2634,"","3a",NA,17.2383769619861,1,"OK",0.163530432000016,7211,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1713,1,12.17,12.3220142040001,"Caprimulgus-macrurus-35706.wav","",0.4381,2.6285,"","3a",NA,9.13209748261906,1,"OK",0.152014204000125,6703,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1714,1,12.808,12.9784401689999,"Caprimulgus-macrurus-35706.wav","",0.4016,2.4459,"","3a",NA,18.5995114584721,1,"OK",0.170440168999903,7516,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1715,1,13.342,13.5170466600001,"Caprimulgus-macrurus-35706.wav","",0.2555,2.2999,"","3a",NA,20.5926315960156,1,"OK",0.175046660000135,7719,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1716,1,13.869,14.0302271870001,"Caprimulgus-macrurus-35706.wav","",0.2555,2.4459,"","3a",NA,14.2785102113496,1,"OK",0.161227187000122,7110,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1717,1,14.365,14.546956396,"Caprimulgus-macrurus-35706.wav","",0.2555,2.3729,"","3a",NA,17.3663104150832,1,"OK",0.181956396000032,8024,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1718,1,14.869,15.0394401690001,"Caprimulgus-macrurus-35706.wav","",0.2555,2.2999,"","3a",NA,17.2682892002597,1,"OK",0.17044016900013,7516,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1719,1,15.33,15.521169378,"Caprimulgus-macrurus-35706.wav","",0.3286,2.4825,"","3a",NA,16.3761059465718,1,"OK",0.191169378000041,8430,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1720,1,15.799,15.990169378,"Caprimulgus-macrurus-35706.wav","",0.4746,2.4459,"","3a",NA,17.4956377957652,1,"OK",0.191169378000041,8430,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1721,1,16.272,16.4286206960001,"Caprimulgus-macrurus-35706.wav","",0.4016,2.665,"","3a",NA,1.40839682807376,1,"OK",0.156620696000118,6906,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1722,1,16.732,16.913956397,"Caprimulgus-macrurus-35706.wav","",0.1825,2.3729,"","3a",NA,16.1733786324546,1,"OK",0.181956397000022,8024,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1723,1,17.158,17.3422596420001,"Caprimulgus-macrurus-35706.wav","",0.3286,2.1904,"","3a",NA,18.0195821457765,1,"OK",0.184259642000143,8125,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1724,1,17.589,17.757136923,"Caprimulgus-macrurus-35706.wav","",0.219,2.3364,"","3a",NA,15.7123116901857,1,"OK",0.16813692300002,7414,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1725,1,17.994,18.1644401690001,"Caprimulgus-macrurus-35706.wav","",0.3286,2.4094,"","3a",NA,13.8245738218609,1,"OK",0.17044016900013,7516,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1726,1,18.379,18.5724726240002,"Caprimulgus-macrurus-35706.wav","",0.1825,2.2634,"","3a",NA,17.6483422817681,1,"OK",0.193472624000151,8532,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1727,1,18.748,18.9253499049998,"Caprimulgus-macrurus-35706.wav","",0.2921,2.1904,"","3a",NA,4.02999689976733,1,"OK",0.177349904999801,7821,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1728,1,19.079,19.27477587,"Caprimulgus-macrurus-35706.wav","",0.3651,2.4094,"","3a",NA,16.6705942857713,1,"OK",0.195775870000034,8633,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1729,1,19.439,19.5910142050001,"Caprimulgus-macrurus-35706.wav","",0.3651,2.1904,"","3a",NA,0.340466037483625,1,"OK",0.152014205000114,6703,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
1730,1,19.763,19.931136923,"Caprimulgus-macrurus-35706.wav","",0.4016,2.2269,"","3a",NA,0.641572325296024,1,"OK",0.16813692300002,7414,44.1,1,16,899712,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-35706.wav-3"
652,1,0.664,0.838798576000057,"Caprimulgus-macrurus-378237.wav","",0.4793,1.7736,"Caprimulgus-macrurus-378237.Table.1.selections.txt","1a",1,10.9255846085777,1,"OK",0.174798576000057,7708,44.1,1,16,710186,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-1"
653,1,1.289,1.467226,"Caprimulgus-macrurus-378237.wav","",0.4793,1.8215,"Caprimulgus-macrurus-378237.Table.1.selections.txt","1a",2,11.0129034479037,1,"OK",0.178225999999995,7859,44.1,1,16,710186,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-1"
654,1,1.888,2.06736847400006,"Caprimulgus-macrurus-378237.wav","",0.5033,1.8455,"Caprimulgus-macrurus-378237.Table.1.selections.txt","1a",3,10.2835968969395,1,"OK",0.179368474000057,7910,44.1,1,16,710186,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-1"
655,1,3.6,3.773656102,"Caprimulgus-macrurus-378237.wav","",0.4074,1.7976,"Caprimulgus-macrurus-378237.Table.1.selections.txt","2a",4,12.5578575971705,1,"OK",0.173656101999995,7658,44.1,1,16,710186,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-2"
656,1,4.202,4.39507816700007,"Caprimulgus-macrurus-378237.wav","",0.5033,1.7736,"Caprimulgus-macrurus-378237.Table.1.selections.txt","2a",5,12.0382441119864,1,"OK",0.193078167000067,8514,44.1,1,16,710186,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-2"
657,1,4.833,5.02836311499996,"Caprimulgus-macrurus-378237.wav","",0.4793,1.8934,"Caprimulgus-macrurus-378237.Table.1.selections.txt","2a",6,15.4730897585525,1,"OK",0.195363114999964,8615,44.1,1,16,710186,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-2"
658,1,7.141,7.33522063999991,"Caprimulgus-macrurus-378237.wav","",0.4074,1.7496,"Caprimulgus-macrurus-378237.Table.1.selections.txt","3a",7,14.1894112870705,1,"OK",0.194220639999912,8565,44.1,1,16,710186,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-3"
659,1,7.751,7.93608084599989,"Caprimulgus-macrurus-378237.wav","",0.3835,1.8695,"Caprimulgus-macrurus-378237.Table.1.selections.txt","3a",8,14.1906217042591,1,"OK",0.185080845999892,8162,44.1,1,16,710186,3,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-3"
660,1,10.209,10.3666614609999,"Caprimulgus-macrurus-378237.wav","",0.5273,1.7736,"Caprimulgus-macrurus-378237.Table.1.selections.txt","4a",9,11.9513390572545,1,"OK",0.157661460999861,6952,44.1,1,16,710186,4,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-4"
661,1,10.805,11.000363115,"Caprimulgus-macrurus-378237.wav","",0.4554,1.9174,"Caprimulgus-macrurus-378237.Table.1.selections.txt","4a",10,12.3333879980153,1,"OK",0.195363114999964,8615,44.1,1,16,710186,4,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-4"
662,1,12.628,12.7902313590001,"Caprimulgus-macrurus-378237.wav","",0.4554,1.7976,"Caprimulgus-macrurus-378237.Table.1.selections.txt","5a",11,12.9920635352111,1,"OK",0.162231359000089,7154,44.1,1,16,710186,5,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-5"
663,1,13.238,13.394518987,"Caprimulgus-macrurus-378237.wav","",0.4314,1.8695,"Caprimulgus-macrurus-378237.Table.1.selections.txt","5a",12,12.8922576722945,1,"OK",0.156518987000027,6902,44.1,1,16,710186,5,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-5"
1523,1,13.925,14.0816206950001,"Caprimulgus-macrurus-378237.wav","",0.6308,1.7723,"","5a",NA,2.16821177498743,1,"OK",0.156620695000129,6906,44.1,1,16,710186,5,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-5"
1524,1,14.579,14.760956396,"Caprimulgus-macrurus-378237.wav","",0.5106,1.7723,"","5a",NA,15.0527964685966,1,"OK",0.181956396000032,8024,44.1,1,16,710186,5,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-378237.wav-5"
664,1,1.199,1.37722599900001,"Caprimulgus-macrurus-97965.wav","",0.3392,2.3019,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",1,11.0786774901232,1,"OK",0.178225999000006,7859,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
665,1,1.769,1.95408084599989,"Caprimulgus-macrurus-97965.wav","",0.2181,2.52,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",2,14.0580481807472,1,"OK",0.185080845999892,8162,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
666,1,2.347,2.50808888500003,"Caprimulgus-macrurus-97965.wav","",0.2908,2.3988,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",3,10.3015603829476,1,"OK",0.161088885000026,7104,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
667,1,2.928,3.09137383300015,"Caprimulgus-macrurus-97965.wav","",0.3635,2.3746,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",4,9.65754613685539,1,"OK",0.163373833000151,7204,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
668,1,3.508,3.686226,"Caprimulgus-macrurus-97965.wav","",0.3392,2.2292,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",5,12.7325403672575,1,"OK",0.178225999999995,7859,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
669,1,4.08,4.25365610299998,"Caprimulgus-macrurus-97965.wav","",0.315,2.3019,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",6,14.4308300206331,1,"OK",0.173656102999985,7658,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
670,1,4.67,4.83565878199981,"Caprimulgus-macrurus-97965.wav","",0.3392,2.2777,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",7,13.4409128763399,1,"OK",0.165658781999809,7305,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
671,1,5.259,5.42694373099992,"Caprimulgus-macrurus-97965.wav","",0.3635,2.3019,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",8,10.3775461929565,1,"OK",0.167943730999923,7406,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
672,1,5.841,6.00665878200004,"Caprimulgus-macrurus-97965.wav","",0.2908,2.2535,"Caprimulgus-macrurus-97965.Table.1.selections.txt","1a",9,11.6266441561692,1,"OK",0.165658782000037,7305,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1525,1,6.424,6.564497977,"Caprimulgus-macrurus-97965.wav","",0.4505,2.1929,"","1a",NA,8.99771123344379,1,"OK",0.140497976999995,6195,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1526,1,7.002,7.147104468,"Caprimulgus-macrurus-97965.wav","",0.5106,2.1629,"","1a",NA,4.57801526124626,1,"OK",0.145104468,6399,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1527,1,7.573,7.74574341500001,"Caprimulgus-macrurus-97965.wav","",0.5707,2.1929,"","1a",NA,14.6353185648794,1,"OK",0.172743415000014,7617,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1528,1,8.197,8.36744016900013,"Caprimulgus-macrurus-97965.wav","",0.4806,2.2229,"","1a",NA,13.259477165758,1,"OK",0.17044016900013,7516,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1529,1,8.803,8.98495639600003,"Caprimulgus-macrurus-97965.wav","",0.3604,2.1028,"","1a",NA,11.6223692690311,1,"OK",0.181956396000032,8024,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1530,1,9.381,9.56525964200014,"Caprimulgus-macrurus-97965.wav","",0.4806,2.0727,"","1a",NA,15.4730868268584,1,"OK",0.184259642000143,8125,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1531,1,9.971,10.143743414,"Caprimulgus-macrurus-97965.wav","",0.4505,2.1028,"","1a",NA,13.6711516332541,1,"OK",0.172743414000024,7617,44.1,1,16,1024128,1,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-1"
1685,1,11.23,11.38431745,"Caprimulgus-macrurus-97965.wav","",0.3651,2.4094,"","2a",NA,14.0568863251423,1,"OK",0.154317450000008,6805,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1686,1,11.769,11.9302271869999,"Caprimulgus-macrurus-97965.wav","",0.2555,2.2269,"","2a",NA,7.87201324366542,1,"OK",0.161227186999895,7110,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1687,1,12.305,12.4754401689999,"Caprimulgus-macrurus-97965.wav","",0.3286,2.2634,"","2a",NA,8.36779905927762,1,"OK",0.170440168999903,7516,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1688,1,12.812,12.998562887,"Caprimulgus-macrurus-97965.wav","",0.3651,2.3364,"","2a",NA,11.2950951511022,1,"OK",0.186562887000036,8227,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1689,1,13.319,13.487136923,"Caprimulgus-macrurus-97965.wav","",0.3286,2.3364,"","2a",NA,11.2077079252181,1,"OK",0.16813692300002,7414,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1690,1,13.789,13.9686531509999,"Caprimulgus-macrurus-97965.wav","",0.3651,2.2999,"","2a",NA,13.8940287943471,1,"OK",0.179653150999911,7922,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1691,1,14.258,14.435349906,"Caprimulgus-macrurus-97965.wav","",0.3286,2.4825,"","2a",NA,12.620401833605,1,"OK",0.177349906000018,7821,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1692,1,14.698,14.866136923,"Caprimulgus-macrurus-97965.wav","",0.3286,2.2269,"","2a",NA,10.9525197301996,1,"OK",0.16813692300002,7414,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1693,1,15.154,15.335956396,"Caprimulgus-macrurus-97965.wav","",0.4016,2.2269,"","2a",NA,12.8023235261117,1,"OK",0.181956396000032,8024,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1694,1,15.604,15.7698336779999,"Caprimulgus-macrurus-97965.wav","",0.2555,2.4825,"","2a",NA,12.8255996298421,1,"OK",0.165833677999899,7313,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
1695,1,16.041,16.2160466589999,"Caprimulgus-macrurus-97965.wav","",0.3651,2.2999,"","2a",NA,16.2703198828705,1,"OK",0.175046658999918,7719,44.1,1,16,1024128,2,"a","Caprimulgus macrurus","Caprimulgus_macrurus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Caprimulgus-macrurus-97965.wav-2"
